SiteID,Date,Species,Green/Convntional,Count,Site,RoofType,Size,Elevation,Genus,Species
FITG,19/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,19/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,19/05/2012,HOFI,Green,1,Fashion Institute of Technology,green,1500,26,Haemorhous,mexicanus
FITG,19/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,19/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,19/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,20/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,20/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,20/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,20/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,20/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,20/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,20/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,20/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,21/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,21/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,21/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,21/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,21/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITC,13/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,13/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,13/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,13/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,13/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,13/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,13/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,13/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,13/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,14/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,14/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,14/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,15/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,15/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,17/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,17/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,17/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,17/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,18/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,18/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,18/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,18/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,18/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,18/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,18/05/2012,MODO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Zenaida,macroura
FITC,18/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,19/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,19/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,19/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,19/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,20/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,20/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,20/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,20/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,20/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,20/05/2012,EUST,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Sturnus,vulgaris
FITC,21/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,21/05/2012,NOMO,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Mimus,polyglottos
FITC,21/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,21/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,21/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
FITC,21/05/2012,HERG,Conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
ESG,03/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,03/05/2011,WTSP,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,03/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,03/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,03/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,03/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,03/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,03/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,03/05/2011,CANG,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,03/05/2011,CANG,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,03/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,03/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,03/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,03/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,03/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,04/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,04/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,04/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,04/05/2011,RWBL,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,04/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,04/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,howr,Green,1,Eagle Street,green,500,11.5,Troglodytes,aedon
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,WTSP,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,02/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,02/05/2011,YRWA,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,02/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,02/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,02/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,02/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,02/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,05/05/2011,EATO,Green,1,Eagle Street,green,500,11.5,Pipilo,erythrophthalmus
ESG,05/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,05/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,05/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,05/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,05/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,05/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,05/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,05/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,05/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,05/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,05/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,06/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,06/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,06/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,06/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,06/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,06/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,06/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,06/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,06/05/2011,HOFI,Green,1,Eagle Street,green,500,11.5,Haemorhous,mexicanus
ESG,06/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,06/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,06/05/2011,HERG,Green,1,Eagle Street,green,500,11.5,Larus,argentatus
ESG,06/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,06/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,06/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,07/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,07/05/2011,AMRO,Green,1,Eagle Street,green,500,11.5,Turdus,migratorius
ESG,07/05/2011,WTSP,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,07/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,07/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,07/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,07/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,07/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,07/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,07/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,07/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,07/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,07/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,08/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,08/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,08/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,08/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,08/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,08/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,08/05/2011,LAGU,Green,1,Eagle Street,green,500,11.5,Leucophaeus,atricilla
ESG,08/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,08/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,08/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,08/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,08/05/2011,BHCO,Green,1,Eagle Street,green,500,11.5,Molothrus,ater
ESG,08/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,08/05/2011,HOFI,Green,1,Eagle Street,green,500,11.5,Haemorhous,mexicanus
ESG,08/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,09/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,09/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,09/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,09/05/2011,WTSP,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,09/05/2011,RWBL,Green,1,Eagle Street,green,500,11.5,unknown,unknown
ESG,09/05/2011,EUST,Green,1,Eagle Street,green,500,11.5,Sturnus,vulgaris
ESG,09/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,09/05/2011,HOFI,Green,1,Eagle Street,green,500,11.5,Haemorhous,mexicanus
ESG,09/05/2011,NOMO,Green,1,Eagle Street,green,500,11.5,Mimus,polyglottos
ESG,09/05/2011,AMGO,Green,1,Eagle Street,green,500,11.5,Spinus,tristis
ESG,09/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,09/05/2011,MODO,Green,1,Eagle Street,green,500,11.5,Zenaida,macroura
ESG,09/05/2011,NOCA,Green,1,Eagle Street,green,500,11.5,Cardinalis,cardinalis
ESG,09/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESG,09/05/2011,BAOR,Green,1,Eagle Street,green,500,11.5,Icterus,galbula
ESG,09/05/2011,SOSP,Green,1,Eagle Street,green,500,11.5,Melospiza,melodia
ESC,03/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,03/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,03/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,03/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,03/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,03/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,03/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,04/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,04/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,04/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,04/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,04/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,02/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,02/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,02/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,02/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,02/05/2011,LAGU,Conventional,1,Eagle Street,conventional,550,11,Leucophaeus,atricilla
ESC,02/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,02/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,02/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,05/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,05/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,05/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,05/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,05/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,05/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,05/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,05/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,05/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,05/05/2011,MODO,Conventional,1,Eagle Street,conventional,550,11,Zenaida,macroura
ESC,06/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,06/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,06/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,06/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,06/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,06/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,06/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,06/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,06/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,06/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,06/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,07/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,07/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,08/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,08/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,08/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,08/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,08/05/2011,MODO,Conventional,1,Eagle Street,conventional,550,11,Zenaida,macroura
ESC,08/05/2011,MODO,Conventional,1,Eagle Street,conventional,550,11,Zenaida,macroura
ESC,08/05/2011,HERG,Conventional,1,Eagle Street,conventional,550,11,Larus,argentatus
ESC,08/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,09/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,09/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,09/05/2011,HOFI,Conventional,1,Eagle Street,conventional,550,11,Haemorhous,mexicanus
ESC,09/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,09/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
ESC,09/05/2011,MODO,Conventional,1,Eagle Street,conventional,550,11,Zenaida,macroura
ESC,09/05/2011,MODO,Conventional,1,Eagle Street,conventional,550,11,Zenaida,macroura
ESC,09/05/2011,EUST,Conventional,1,Eagle Street,conventional,550,11,Sturnus,vulgaris
ESC,09/05/2011,NOMO,Conventional,1,Eagle Street,conventional,550,11,Mimus,polyglottos
GSC,12/05/2012,NOMO,Conventional,1,Grand Street,conventional,400,20.5,Mimus,polyglottos
GSC,12/05/2012,NOMO,Conventional,1,Grand Street,conventional,400,20.5,Mimus,polyglottos
GSC,12/05/2012,NOMO,Conventional,1,Grand Street,conventional,400,20.5,Mimus,polyglottos
GSC,12/05/2012,CHSW,Conventional,1,Grand Street,conventional,400,20.5,Chaetura,pelagica
GSC,12/05/2012,CHSW,Conventional,1,Grand Street,conventional,400,20.5,Chaetura,pelagica
GSC,12/05/2012,EUST,Conventional,1,Grand Street,conventional,400,20.5,Sturnus,vulgaris
GSC,13/05/2012,EUST,Conventional,1,Grand Street,conventional,400,20.5,Sturnus,vulgaris
GSC,13/05/2012,EUST,Conventional,1,Grand Street,conventional,400,20.5,Sturnus,vulgaris
GSC,13/05/2012,NOMO,Conventional,1,Grand Street,conventional,400,20.5,Mimus,polyglottos
GSC,13/05/2012,NOMO,Conventional,1,Grand Street,conventional,400,20.5,Mimus,polyglottos
BXG,10/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,10/06/2012,COGR,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,10/06/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,10/06/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,10/06/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXC,10/06/2012,,conventional,0,Courthouse,green,900,49.5,unknown,unknown
BXC,20/06/2012,HERG,conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXG,20/06/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,20/06/2012,AMRO,Green,1,Courthouse,conventional,900,49.5,Turdus,migratorius
BXG,20/06/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,20/06/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,20/06/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,20/06/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
FITG,10/06/2012,CHSW,Green,1,Fashion Institute of Technology,green,1500,26,Chaetura,pelagica
FITG,10/06/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,10/06/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,10/06/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITC,10/06/2012,HERG,conventional,1,Fashion Institute of Technology,conventional,1500,26,Larus,argentatus
